"date","location_long","location_short","gt_source","cum.death","inc.death"
2020-04-30,"Faroe Islands","FRO","ECDC",0,0
2020-04-30,"Fiji","FJI","ECDC",0,0
2020-04-30,"Finland","FIN","ECDC",206,7
2020-04-30,"France","FRA","ECDC",24087,427
2020-04-30,"French Polynesia","PYF","ECDC",0,0
2020-04-30,"Gabon","GAB","ECDC",3,0
2020-04-30,"Gambia","GMB","ECDC",1,0
2020-04-30,"Georgia","GEO","ECDC",6,0
2020-04-30,"Germany","DEU","ECDC",6288,173
2020-04-30,"Ghana","GHA","ECDC",16,0
2020-04-30,"Gibraltar","GIB","ECDC",0,0
2020-04-30,"Greece","GRC","ECDC",139,3
2020-04-30,"Greenland","GRL","ECDC",0,0
2020-04-30,"Grenada","GRD","ECDC",0,0
2020-04-30,"Guam","GUM","ECDC",5,0
2020-04-30,"Guatemala","GTM","ECDC",16,0
2020-04-30,"Guernsey","GGY","ECDC",13,0
2020-04-30,"Guinea","GIN","ECDC",7,0
2020-04-30,"Guinea-Bissau","GNB","ECDC",1,0
2020-04-30,"Guyana","GUY","ECDC",8,0
2020-04-30,"Haiti","HTI","ECDC",6,0
2020-04-30,"Vatican City","VAT","ECDC",0,0
2020-04-30,"Honduras","HND","ECDC",71,5
2020-04-30,"Hungary","HUN","ECDC",312,12
2020-04-30,"Iceland","ISL","ECDC",10,0
2020-04-30,"India","IND","ECDC",1074,67
2020-04-30,"Indonesia","IDN","ECDC",784,11
2020-04-30,"Iran","IRN","ECDC",5957,80
2020-04-30,"Iraq","IRQ","ECDC",92,4
2020-04-30,"Ireland","IRL","ECDC",1190,31
2020-04-30,"Isle of Man","IMN","ECDC",21,0
2020-04-30,"Israel","ISR","ECDC",215,7
2020-04-30,"Italy","ITA","ECDC",27682,323
2020-04-30,"Jamaica","JAM","ECDC",7,0
2020-04-30,"Japan","JPN","ECDC",422,26
2020-04-30,"Jersey","JEY","ECDC",21,1
2020-04-30,"Jordan","JOR","ECDC",8,0
2020-04-30,"Kazakhstan","KAZ","ECDC",25,0
2020-04-30,"Kenya","KEN","ECDC",15,1
2020-04-30,"Kosovo","KSV","ECDC",22,0
2020-04-30,"Kuwait","KWT","ECDC",24,1
2020-04-30,"Kyrgyzstan","KGZ","ECDC",8,0
2020-04-30,"Laos","LAO","ECDC",0,0
2020-04-30,"Latvia","LVA","ECDC",15,2
2020-04-30,"Lebanon","LBN","ECDC",24,0
2020-04-30,"Liberia","LBR","ECDC",16,0
2020-04-30,"Libya","LBY","ECDC",2,0
2020-04-30,"Liechtenstein","LIE","ECDC",1,0
2020-04-30,"Lithuania","LTU","ECDC",45,1
2020-04-30,"Luxembourg","LUX","ECDC",89,0
2020-04-30,"Madagascar","MDG","ECDC",0,0
2020-04-30,"Malawi","MWI","ECDC",3,0
2020-04-30,"Malaysia","MYS","ECDC",100,0
2020-04-30,"Maldives","MDV","ECDC",0,0
2020-04-30,"Mali","MLI","ECDC",25,1
2020-04-30,"Malta","MLT","ECDC",4,0
2020-04-30,"Mauritania","MRT","ECDC",1,0
2020-04-30,"Mauritius","MUS","ECDC",10,0
2020-04-30,"Mexico","MEX","ECDC",1732,163
2020-04-30,"Moldova","MDA","ECDC",111,4
2020-04-30,"Monaco","MCO","ECDC",4,0
2020-04-30,"Mongolia","MNG","ECDC",0,0
2020-04-30,"Montenegro","MNE","ECDC",7,0
2020-04-30,"Montserrat","MSR","ECDC",1,0
2020-04-30,"Morocco","MAR","ECDC",168,3
2020-04-30,"Mozambique","MOZ","ECDC",0,0
2020-04-30,"Myanmar (Burma)","MMR","ECDC",6,1
2020-04-30,"Namibia","NAM","ECDC",0,0
2020-04-30,"Nepal","NPL","ECDC",0,0
2020-04-30,"Netherlands","NLD","ECDC",4711,145
2020-04-30,"New Caledonia","NCL","ECDC",0,0
2020-04-30,"New Zealand","NZL","ECDC",19,0
2020-04-30,"Nicaragua","NIC","ECDC",4,1
2020-04-30,"Niger","NER","ECDC",32,1
2020-04-30,"Nigeria","NGA","ECDC",51,7
2020-04-30,"Macedonia","MKD","ECDC",73,2
2020-04-30,"Northern Mariana Islands","MNP","ECDC",2,0
2020-04-30,"Norway","NOR","ECDC",202,7
2020-04-30,"Oman","OMN","ECDC",10,0
2020-04-30,"Pakistan","PAK","ECDC",346,19
2020-04-30,"Palestinian Territories","PSE","ECDC",2,0
2020-04-30,"Panama","PAN","ECDC",178,2
2020-04-30,"Papua New Guinea","PNG","ECDC",0,0
2020-04-30,"Paraguay","PRY","ECDC",9,0
2020-04-30,"Peru","PER","ECDC",943,89
2020-04-30,"Philippines","PHL","ECDC",558,28
2020-04-30,"Poland","POL","ECDC",624,28
2020-04-30,"Portugal","PRT","ECDC",989,16
2020-04-30,"Puerto Rico","PRI","ECDC",86,0
2020-04-30,"Qatar","QAT","ECDC",10,0
2020-04-30,"Romania","ROU","ECDC",675,25
2020-04-30,"Russia","RUS","ECDC",972,105
2020-04-30,"Rwanda","RWA","ECDC",0,0
2020-04-30,"St. Kitts & Nevis","KNA","ECDC",0,0
2020-04-30,"St. Lucia","LCA","ECDC",0,0
2020-04-30,"St. Vincent & Grenadines","VCT","ECDC",0,0
2020-04-30,"San Marino","SMR","ECDC",41,0
2020-04-30,"São Tomé & Príncipe","STP","ECDC",0,0
2020-04-30,"Saudi Arabia","SAU","ECDC",157,5
2020-04-30,"Senegal","SEN","ECDC",9,0
2020-04-30,"Serbia","SRB","ECDC",173,5
2020-04-30,"Seychelles","SYC","ECDC",0,0
2020-04-30,"Sierra Leone","SLE","ECDC",4,0
2020-04-30,"Singapore","SGP","ECDC",14,0
2020-04-30,"Sint Maarten","SXM","ECDC",13,0
2020-04-30,"Slovakia","SVK","ECDC",22,2
2020-04-30,"Slovenia","SVN","ECDC",89,3
2020-04-30,"Somalia","SOM","ECDC",28,0
2020-04-30,"South Africa","ZAF","ECDC",103,10
2020-04-30,"South Korea","KOR","ECDC",247,1
2020-04-30,"South Sudan","SSD","ECDC",0,0
2020-04-30,"Spain","ESP","ECDC",24543,268
2020-04-30,"Sri Lanka","LKA","ECDC",7,0
2020-04-30,"Sudan","SDN","ECDC",28,3
2020-04-30,"Suriname","SUR","ECDC",1,0
2020-04-30,"Sweden","SWE","ECDC",2462,107
2020-04-30,"Switzerland","CHE","ECDC",1407,28
2020-04-30,"Syria","SYR","ECDC",3,0
2020-04-30,"Taiwan","TWN","ECDC",6,0
2020-04-30,"Thailand","THA","ECDC",54,0
2020-04-30,"Timor-Leste","TLS","ECDC",0,0
2020-04-30,"Togo","TGO","ECDC",7,1
2020-04-30,"Trinidad & Tobago","TTO","ECDC",8,0
2020-04-30,"Tunisia","TUN","ECDC",40,0
2020-04-30,"Turkey","TUR","ECDC",3081,89
2020-04-30,"Turks & Caicos Islands","TCA","ECDC",1,0
2020-04-30,"Uganda","UGA","ECDC",0,0
2020-04-30,"Ukraine","UKR","ECDC",250,11
2020-04-30,"United Arab Emirates","ARE","ECDC",98,9
2020-04-30,"United Kingdom","GBR","ECDC",26097,795
2020-04-30,"Tanzania","TZA","ECDC",16,6
2020-04-30,"United States","USA","ECDC",60966,2611
2020-04-30,"U.S. Virgin Islands","VIR","ECDC",4,0
2020-04-30,"Uruguay","URY","ECDC",15,0
2020-04-30,"Uzbekistan","UZB","ECDC",9,1
2020-04-30,"Venezuela","VEN","ECDC",10,0
2020-04-30,"Vietnam","VNM","ECDC",0,0
2020-04-30,"Western Sahara","ESH","ECDC",0,0
2020-04-30,"Yemen","YEM","ECDC",0,0
2020-04-30,"Zambia","ZMB","ECDC",3,0
2020-04-30,"Zimbabwe","ZWE","ECDC",4,0
2020-05-01,"Afghanistan","AFG","ECDC",64,4
2020-05-01,"Albania","ALB","ECDC",31,0
2020-05-01,"Algeria","DZA","ECDC",450,6
2020-05-01,"Andorra","AND","ECDC",42,0
2020-05-01,"Angola","AGO","ECDC",2,0
2020-05-01,"Anguilla","AIA","ECDC",0,0
2020-05-01,"Antigua & Barbuda","ATG","ECDC",3,0
2020-05-01,"Argentina","ARG","ECDC",218,4
2020-05-01,"Armenia","ARM","ECDC",32,2
2020-05-01,"Aruba","ABW","ECDC",2,0
2020-05-01,"Australia","AUS","ECDC",92,2
2020-05-01,"Austria","AUT","ECDC",584,4
2020-05-01,"Azerbaijan","AZE","ECDC",24,1
2020-05-01,"Bahamas","BHS","ECDC",11,0
2020-05-01,"Bahrain","BHR","ECDC",8,0
2020-05-01,"Bangladesh","BGD","ECDC",168,5
2020-05-01,"Barbados","BRB","ECDC",7,0
2020-05-01,"Belarus","BLR","ECDC",89,5
2020-05-01,"Belgium","BEL","ECDC",7594,93
2020-05-01,"Belize","BLZ","ECDC",2,0
2020-05-01,"Benin","BEN","ECDC",2,0
2020-05-01,"Bermuda","BMU","ECDC",6,0
2020-05-01,"Bhutan","BTN","ECDC",0,0
2020-05-01,"Bolivia","BOL","ECDC",62,3
2020-05-01,"Caribbean Netherlands","BES","ECDC",0,0
2020-05-01,"Bosnia & Herzegovina","BIH","ECDC",64,2
2020-05-01,"Botswana","BWA","ECDC",1,0
2020-05-01,"Brazil","BRA","ECDC",5901,435
2020-05-01,"British Virgin Islands","VGB","ECDC",1,0
2020-05-01,"Brunei","BRN","ECDC",1,0
2020-05-01,"Bulgaria","BGR","ECDC",66,2
2020-05-01,"Burkina Faso","BFA","ECDC",43,0
2020-05-01,"Burundi","BDI","ECDC",1,0
2020-05-01,"Cambodia","KHM","ECDC",0,0
2020-05-01,"Cameroon","CMR","ECDC",61,0
2020-05-01,"Canada","CAN","ECDC",3184,188
2020-05-01,"Cape Verde","CPV","ECDC",1,0
2020-05-01,"Cayman Islands","CYM","ECDC",1,0
2020-05-01,"Central African Republic","CAF","ECDC",0,0
2020-05-01,"Chad","TCD","ECDC",5,3
2020-05-01,"Chile","CHL","ECDC",227,11
2020-05-01,"China","CHN","ECDC",4637,0
2020-05-01,"Colombia","COL","ECDC",293,15
2020-05-01,"Congo - Brazzaville","COG","ECDC",9,0
2020-05-01,"Costa Rica","CRI","ECDC",6,0
2020-05-01,"Côte d’Ivoire","CIV","ECDC",14,0
2020-05-01,"Croatia","HRV","ECDC",69,2
2020-05-01,"Cuba","CUB","ECDC",61,3
2020-05-01,"Curaçao","CUW","ECDC",1,0
2020-05-01,"Cyprus","CYP","ECDC",15,0
2020-05-01,"Czechia","CZE","ECDC",236,9
2020-05-01,"Congo - Kinshasa","COD","ECDC",31,0
2020-05-01,"Denmark","DNK","ECDC",452,9
2020-05-01,"Djibouti","DJI","ECDC",2,0
2020-05-01,"Dominica","DMA","ECDC",0,0
2020-05-01,"Dominican Republic","DOM","ECDC",301,8
2020-05-01,"Ecuador","ECU","ECDC",900,17
2020-05-01,"Egypt","EGY","ECDC",392,12
2020-05-01,"El Salvador","SLV","ECDC",10,1
2020-05-01,"Equatorial Guinea","GNQ","ECDC",1,0
2020-05-01,"Eritrea","ERI","ECDC",0,0
2020-05-01,"Estonia","EST","ECDC",52,2
2020-05-01,"Swaziland","SWZ","ECDC",1,0
2020-05-01,"Ethiopia","ETH","ECDC",3,0
2020-05-01,"Falkland Islands","FLK","ECDC",0,0
2020-05-01,"Faroe Islands","FRO","ECDC",0,0
2020-05-01,"Fiji","FJI","ECDC",0,0
2020-05-01,"Finland","FIN","ECDC",211,5
2020-05-01,"France","FRA","ECDC",24376,289
2020-05-01,"French Polynesia","PYF","ECDC",0,0
2020-05-01,"Gabon","GAB","ECDC",3,0
2020-05-01,"Gambia","GMB","ECDC",1,0
2020-05-01,"Georgia","GEO","ECDC",6,0
2020-05-01,"Germany","DEU","ECDC",6288,0
2020-05-01,"Ghana","GHA","ECDC",17,1
2020-05-01,"Gibraltar","GIB","ECDC",0,0
2020-05-01,"Greece","GRC","ECDC",140,1
2020-05-01,"Greenland","GRL","ECDC",0,0
2020-05-01,"Grenada","GRD","ECDC",0,0
2020-05-01,"Guam","GUM","ECDC",5,0
2020-05-01,"Guatemala","GTM","ECDC",16,0
2020-05-01,"Guernsey","GGY","ECDC",13,0
2020-05-01,"Guinea","GIN","ECDC",7,0
2020-05-01,"Guinea-Bissau","GNB","ECDC",1,0
2020-05-01,"Guyana","GUY","ECDC",9,1
2020-05-01,"Haiti","HTI","ECDC",8,2
2020-05-01,"Vatican City","VAT","ECDC",0,0
2020-05-01,"Honduras","HND","ECDC",75,4
2020-05-01,"Hungary","HUN","ECDC",323,11
2020-05-01,"Iceland","ISL","ECDC",10,0
2020-05-01,"India","IND","ECDC",1147,73
2020-05-01,"Indonesia","IDN","ECDC",792,8
2020-05-01,"Iran","IRN","ECDC",6028,71
2020-05-01,"Iraq","IRQ","ECDC",93,1
2020-05-01,"Ireland","IRL","ECDC",1232,42
2020-05-01,"Isle of Man","IMN","ECDC",21,0
2020-05-01,"Israel","ISR","ECDC",222,7
2020-05-01,"Italy","ITA","ECDC",27967,285
2020-05-01,"Jamaica","JAM","ECDC",8,1
2020-05-01,"Japan","JPN","ECDC",439,17
2020-05-01,"Jersey","JEY","ECDC",23,2
2020-05-01,"Jordan","JOR","ECDC",8,0
2020-05-01,"Kazakhstan","KAZ","ECDC",25,0
2020-05-01,"Kenya","KEN","ECDC",17,2
2020-05-01,"Kosovo","KSV","ECDC",22,0
2020-05-01,"Kuwait","KWT","ECDC",26,2
2020-05-01,"Kyrgyzstan","KGZ","ECDC",8,0
2020-05-01,"Laos","LAO","ECDC",0,0
2020-05-01,"Latvia","LVA","ECDC",15,0
2020-05-01,"Lebanon","LBN","ECDC",24,0
2020-05-01,"Liberia","LBR","ECDC",16,0
2020-05-01,"Libya","LBY","ECDC",3,1
2020-05-01,"Liechtenstein","LIE","ECDC",1,0
2020-05-01,"Lithuania","LTU","ECDC",45,0
2020-05-01,"Luxembourg","LUX","ECDC",90,1
2020-05-01,"Madagascar","MDG","ECDC",0,0
2020-05-01,"Malawi","MWI","ECDC",3,0
2020-05-01,"Malaysia","MYS","ECDC",102,2
2020-05-01,"Maldives","MDV","ECDC",1,1
2020-05-01,"Mali","MLI","ECDC",26,1
2020-05-01,"Malta","MLT","ECDC",4,0
2020-05-01,"Mauritania","MRT","ECDC",1,0
2020-05-01,"Mauritius","MUS","ECDC",10,0
2020-05-01,"Mexico","MEX","ECDC",1859,127
2020-05-01,"Moldova","MDA","ECDC",119,8
2020-05-01,"Monaco","MCO","ECDC",4,0
2020-05-01,"Mongolia","MNG","ECDC",0,0
2020-05-01,"Montenegro","MNE","ECDC",7,0
2020-05-01,"Montserrat","MSR","ECDC",1,0
2020-05-01,"Morocco","MAR","ECDC",170,2
2020-05-01,"Mozambique","MOZ","ECDC",0,0
2020-05-01,"Myanmar (Burma)","MMR","ECDC",6,0
2020-05-01,"Namibia","NAM","ECDC",0,0
2020-05-01,"Nepal","NPL","ECDC",0,0
2020-05-01,"Netherlands","NLD","ECDC",4795,84
2020-05-01,"New Caledonia","NCL","ECDC",0,0
2020-05-01,"New Zealand","NZL","ECDC",19,0
2020-05-01,"Nicaragua","NIC","ECDC",4,0
2020-05-01,"Niger","NER","ECDC",32,0
2020-05-01,"Nigeria","NGA","ECDC",58,7
2020-05-01,"Macedonia","MKD","ECDC",77,4
2020-05-01,"Northern Mariana Islands","MNP","ECDC",2,0
2020-05-01,"Norway","NOR","ECDC",204,2
2020-05-01,"Oman","OMN","ECDC",11,1
2020-05-01,"Pakistan","PAK","ECDC",385,39
2020-05-01,"Palestinian Territories","PSE","ECDC",4,2
2020-05-01,"Panama","PAN","ECDC",188,10
2020-05-01,"Papua New Guinea","PNG","ECDC",0,0
2020-05-01,"Paraguay","PRY","ECDC",10,1
2020-05-01,"Peru","PER","ECDC",1051,108
2020-05-01,"Philippines","PHL","ECDC",568,10
2020-05-01,"Poland","POL","ECDC",644,20
2020-05-01,"Portugal","PRT","ECDC",1007,18
2020-05-01,"Puerto Rico","PRI","ECDC",92,6
2020-05-01,"Qatar","QAT","ECDC",10,0
2020-05-01,"Romania","ROU","ECDC",717,42
2020-05-01,"Russia","RUS","ECDC",1073,101
2020-05-01,"Rwanda","RWA","ECDC",0,0
2020-05-01,"St. Kitts & Nevis","KNA","ECDC",0,0
2020-05-01,"St. Lucia","LCA","ECDC",0,0
2020-05-01,"St. Vincent & Grenadines","VCT","ECDC",0,0
2020-05-01,"San Marino","SMR","ECDC",41,0
2020-05-01,"São Tomé & Príncipe","STP","ECDC",1,1
2020-05-01,"Saudi Arabia","SAU","ECDC",162,5
2020-05-01,"Senegal","SEN","ECDC",9,0
2020-05-01,"Serbia","SRB","ECDC",179,6
2020-05-01,"Seychelles","SYC","ECDC",0,0
2020-05-01,"Sierra Leone","SLE","ECDC",7,3
2020-05-01,"Singapore","SGP","ECDC",15,1
2020-05-01,"Sint Maarten","SXM","ECDC",13,0
2020-05-01,"Slovakia","SVK","ECDC",23,1
2020-05-01,"Slovenia","SVN","ECDC",91,2
2020-05-01,"Somalia","SOM","ECDC",28,0
2020-05-01,"South Africa","ZAF","ECDC",103,0
2020-05-01,"South Korea","KOR","ECDC",248,1
2020-05-01,"South Sudan","SSD","ECDC",0,0
2020-05-01,"Spain","ESP","ECDC",24824,281
2020-05-01,"Sri Lanka","LKA","ECDC",7,0
2020-05-01,"Sudan","SDN","ECDC",31,3
2020-05-01,"Suriname","SUR","ECDC",1,0
2020-05-01,"Sweden","SWE","ECDC",2586,124
2020-05-01,"Switzerland","CHE","ECDC",1422,15
2020-05-01,"Syria","SYR","ECDC",3,0
2020-05-01,"Taiwan","TWN","ECDC",6,0
2020-05-01,"Tajikistan","TJK","ECDC",0,0
2020-05-01,"Thailand","THA","ECDC",54,0
2020-05-01,"Timor-Leste","TLS","ECDC",0,0
2020-05-01,"Togo","TGO","ECDC",9,2
2020-05-01,"Trinidad & Tobago","TTO","ECDC",8,0
2020-05-01,"Tunisia","TUN","ECDC",40,0
2020-05-01,"Turkey","TUR","ECDC",3174,93
2020-05-01,"Turks & Caicos Islands","TCA","ECDC",1,0
2020-05-01,"Uganda","UGA","ECDC",0,0
2020-05-01,"Ukraine","UKR","ECDC",250,0
2020-05-01,"United Arab Emirates","ARE","ECDC",105,7
2020-05-01,"United Kingdom","GBR","ECDC",26771,674
2020-05-01,"Tanzania","TZA","ECDC",16,0
2020-05-01,"United States","USA","ECDC",63006,2040
2020-05-01,"U.S. Virgin Islands","VIR","ECDC",4,0
2020-05-01,"Uruguay","URY","ECDC",17,2
2020-05-01,"Uzbekistan","UZB","ECDC",9,0
2020-05-01,"Venezuela","VEN","ECDC",10,0
2020-05-01,"Vietnam","VNM","ECDC",0,0
2020-05-01,"Western Sahara","ESH","ECDC",0,0
2020-05-01,"Yemen","YEM","ECDC",2,2
2020-05-01,"Zambia","ZMB","ECDC",3,0
2020-05-01,"Zimbabwe","ZWE","ECDC",4,0
2020-05-02,"Afghanistan","AFG","ECDC",68,4
2020-05-02,"Albania","ALB","ECDC",31,0
2020-05-02,"Algeria","DZA","ECDC",453,3
2020-05-02,"Andorra","AND","ECDC",43,1
2020-05-02,"Angola","AGO","ECDC",2,0
2020-05-02,"Anguilla","AIA","ECDC",0,0
2020-05-02,"Antigua & Barbuda","ATG","ECDC",3,0
2020-05-02,"Argentina","ARG","ECDC",225,7
2020-05-02,"Armenia","ARM","ECDC",33,1
2020-05-02,"Aruba","ABW","ECDC",2,0
2020-05-02,"Australia","AUS","ECDC",93,1
2020-05-02,"Austria","AUT","ECDC",589,5
2020-05-02,"Azerbaijan","AZE","ECDC",25,1
2020-05-02,"Bahamas","BHS","ECDC",11,0
2020-05-02,"Bahrain","BHR","ECDC",8,0
2020-05-02,"Bangladesh","BGD","ECDC",170,2
2020-05-02,"Barbados","BRB","ECDC",7,0
2020-05-02,"Belarus","BLR","ECDC",93,4
2020-05-02,"Belgium","BEL","ECDC",7703,109
2020-05-02,"Belize","BLZ","ECDC",2,0
2020-05-02,"Benin","BEN","ECDC",2,0
2020-05-02,"Bermuda","BMU","ECDC",6,0
2020-05-02,"Bhutan","BTN","ECDC",0,0
2020-05-02,"Bolivia","BOL","ECDC",66,4
2020-05-02,"Caribbean Netherlands","BES","ECDC",0,0
2020-05-02,"Bosnia & Herzegovina","BIH","ECDC",70,6
2020-05-02,"Botswana","BWA","ECDC",1,0
2020-05-02,"Brazil","BRA","ECDC",6329,428
2020-05-02,"British Virgin Islands","VGB","ECDC",1,0
2020-05-02,"Brunei","BRN","ECDC",1,0
2020-05-02,"Bulgaria","BGR","ECDC",69,3
2020-05-02,"Burkina Faso","BFA","ECDC",44,1
2020-05-02,"Burundi","BDI","ECDC",1,0
2020-05-02,"Cambodia","KHM","ECDC",0,0
2020-05-02,"Cameroon","CMR","ECDC",61,0
2020-05-02,"Canada","CAN","ECDC",3391,207
2020-05-02,"Cape Verde","CPV","ECDC",2,1
2020-05-02,"Cayman Islands","CYM","ECDC",1,0
2020-05-02,"Central African Republic","CAF","ECDC",0,0
2020-05-02,"Chad","TCD","ECDC",5,0
2020-05-02,"Chile","CHL","ECDC",234,7
2020-05-02,"China","CHN","ECDC",4637,0
2020-05-02,"Colombia","COL","ECDC",314,21
2020-05-02,"Comoros","COM","ECDC",0,0
2020-05-02,"Congo - Brazzaville","COG","ECDC",10,1
2020-05-02,"Costa Rica","CRI","ECDC",6,0
2020-05-02,"Côte d’Ivoire","CIV","ECDC",15,1
2020-05-02,"Croatia","HRV","ECDC",75,6
2020-05-02,"Cuba","CUB","ECDC",64,3
2020-05-02,"Curaçao","CUW","ECDC",1,0
2020-05-02,"Cyprus","CYP","ECDC",15,0
2020-05-02,"Czechia","CZE","ECDC",240,4
2020-05-02,"Congo - Kinshasa","COD","ECDC",32,1
2020-05-02,"Denmark","DNK","ECDC",460,8
2020-05-02,"Djibouti","DJI","ECDC",2,0
2020-05-02,"Dominica","DMA","ECDC",0,0
2020-05-02,"Dominican Republic","DOM","ECDC",313,12
2020-05-02,"Ecuador","ECU","ECDC",1063,163
2020-05-02,"Egypt","EGY","ECDC",406,14
2020-05-02,"El Salvador","SLV","ECDC",10,0
2020-05-02,"Equatorial Guinea","GNQ","ECDC",1,0
2020-05-02,"Eritrea","ERI","ECDC",0,0
2020-05-02,"Estonia","EST","ECDC",52,0
2020-05-02,"Swaziland","SWZ","ECDC",1,0
2020-05-02,"Ethiopia","ETH","ECDC",3,0
2020-05-02,"Falkland Islands","FLK","ECDC",0,0
2020-05-02,"Faroe Islands","FRO","ECDC",0,0
2020-05-02,"Fiji","FJI","ECDC",0,0
2020-05-02,"Finland","FIN","ECDC",218,7
2020-05-02,"France","FRA","ECDC",24594,218
2020-05-02,"French Polynesia","PYF","ECDC",0,0
2020-05-02,"Gabon","GAB","ECDC",4,1
2020-05-02,"Gambia","GMB","ECDC",1,0
2020-05-02,"Georgia","GEO","ECDC",8,2
2020-05-02,"Germany","DEU","ECDC",6575,287
2020-05-02,"Ghana","GHA","ECDC",17,0
2020-05-02,"Gibraltar","GIB","ECDC",0,0
2020-05-02,"Greece","GRC","ECDC",140,0
2020-05-02,"Greenland","GRL","ECDC",0,0
2020-05-02,"Grenada","GRD","ECDC",0,0
2020-05-02,"Guam","GUM","ECDC",5,0
2020-05-02,"Guatemala","GTM","ECDC",16,0
2020-05-02,"Guernsey","GGY","ECDC",13,0
2020-05-02,"Guinea","GIN","ECDC",7,0
2020-05-02,"Guinea-Bissau","GNB","ECDC",1,0
2020-05-02,"Guyana","GUY","ECDC",9,0
2020-05-02,"Haiti","HTI","ECDC",8,0
2020-05-02,"Vatican City","VAT","ECDC",0,0
2020-05-02,"Honduras","HND","ECDC",75,0
2020-05-02,"Hungary","HUN","ECDC",335,12
2020-05-02,"Iceland","ISL","ECDC",10,0
2020-05-02,"India","IND","ECDC",1218,71
2020-05-02,"Indonesia","IDN","ECDC",800,8
2020-05-02,"Iran","IRN","ECDC",6091,63
2020-05-02,"Iraq","IRQ","ECDC",94,1
2020-05-02,"Ireland","IRL","ECDC",1265,33
2020-05-02,"Isle of Man","IMN","ECDC",22,1
2020-05-02,"Israel","ISR","ECDC",225,3
2020-05-02,"Italy","ITA","ECDC",28236,269
2020-05-02,"Jamaica","JAM","ECDC",8,0
2020-05-02,"Japan","JPN","ECDC",465,26
2020-05-02,"Jersey","JEY","ECDC",24,1
2020-05-02,"Jordan","JOR","ECDC",8,0
2020-05-02,"Kazakhstan","KAZ","ECDC",25,0
2020-05-02,"Kenya","KEN","ECDC",21,4
2020-05-02,"Kosovo","KSV","ECDC",22,0
2020-05-02,"Kuwait","KWT","ECDC",30,4
2020-05-02,"Kyrgyzstan","KGZ","ECDC",8,0
2020-05-02,"Laos","LAO","ECDC",0,0
2020-05-02,"Latvia","LVA","ECDC",16,1
2020-05-02,"Lebanon","LBN","ECDC",24,0
2020-05-02,"Liberia","LBR","ECDC",18,2
2020-05-02,"Libya","LBY","ECDC",3,0
2020-05-02,"Liechtenstein","LIE","ECDC",1,0
2020-05-02,"Lithuania","LTU","ECDC",45,0
2020-05-02,"Luxembourg","LUX","ECDC",92,2
2020-05-02,"Madagascar","MDG","ECDC",0,0
2020-05-02,"Malawi","MWI","ECDC",3,0
2020-05-02,"Malaysia","MYS","ECDC",103,1
2020-05-02,"Maldives","MDV","ECDC",1,0
2020-05-02,"Mali","MLI","ECDC",26,0
2020-05-02,"Malta","MLT","ECDC",4,0
2020-05-02,"Mauritania","MRT","ECDC",1,0
2020-05-02,"Mauritius","MUS","ECDC",10,0
2020-05-02,"Mexico","MEX","ECDC",1972,113
2020-05-02,"Moldova","MDA","ECDC",122,3
2020-05-02,"Monaco","MCO","ECDC",4,0
2020-05-02,"Mongolia","MNG","ECDC",0,0
2020-05-02,"Montenegro","MNE","ECDC",7,0
2020-05-02,"Montserrat","MSR","ECDC",1,0
2020-05-02,"Morocco","MAR","ECDC",171,1
2020-05-02,"Mozambique","MOZ","ECDC",0,0
2020-05-02,"Myanmar (Burma)","MMR","ECDC",6,0
2020-05-02,"Namibia","NAM","ECDC",0,0
2020-05-02,"Nepal","NPL","ECDC",0,0
2020-05-02,"Netherlands","NLD","ECDC",4893,98
2020-05-02,"New Caledonia","NCL","ECDC",0,0
2020-05-02,"New Zealand","NZL","ECDC",20,1
2020-05-02,"Nicaragua","NIC","ECDC",4,0
2020-05-02,"Niger","NER","ECDC",33,1
2020-05-02,"Nigeria","NGA","ECDC",68,10
2020-05-02,"Macedonia","MKD","ECDC",81,4
2020-05-02,"Northern Mariana Islands","MNP","ECDC",2,0
2020-05-02,"Norway","NOR","ECDC",204,0
2020-05-02,"Oman","OMN","ECDC",11,0
2020-05-02,"Pakistan","PAK","ECDC",417,32
2020-05-02,"Palestinian Territories","PSE","ECDC",4,0
2020-05-02,"Panama","PAN","ECDC",192,4
2020-05-02,"Papua New Guinea","PNG","ECDC",0,0
2020-05-02,"Paraguay","PRY","ECDC",10,0
2020-05-02,"Peru","PER","ECDC",1124,73
2020-05-02,"Philippines","PHL","ECDC",579,11
2020-05-02,"Poland","POL","ECDC",651,7
2020-05-02,"Portugal","PRT","ECDC",1007,0
2020-05-02,"Puerto Rico","PRI","ECDC",94,2
2020-05-02,"Qatar","QAT","ECDC",12,2
2020-05-02,"Romania","ROU","ECDC",744,27
2020-05-02,"Russia","RUS","ECDC",1169,96
2020-05-02,"Rwanda","RWA","ECDC",0,0
2020-05-02,"St. Kitts & Nevis","KNA","ECDC",0,0
2020-05-02,"St. Lucia","LCA","ECDC",0,0
2020-05-02,"St. Vincent & Grenadines","VCT","ECDC",0,0
2020-05-02,"San Marino","SMR","ECDC",41,0
2020-05-02,"São Tomé & Príncipe","STP","ECDC",1,0
2020-05-02,"Saudi Arabia","SAU","ECDC",169,7
2020-05-02,"Senegal","SEN","ECDC",9,0
2020-05-02,"Serbia","SRB","ECDC",185,6
2020-05-02,"Seychelles","SYC","ECDC",0,0
