"target_end_date","forecast_date","lookahead","model_name","location_long","location_short","expected_value","lb_95pi","ub_95pi","gt_source"
2020-04-26,2020-04-08,18,"YYG","New York","NY",198,66,354,"JHURD"
2020-04-27,2020-04-08,19,"YYG","New York","NY",183,59,330,"JHURD"
2020-04-28,2020-04-08,20,"YYG","New York","NY",168,52,310,"JHURD"
2020-04-29,2020-04-08,21,"YYG","New York","NY",156,46,291,"JHURD"
2020-04-30,2020-04-08,22,"YYG","New York","NY",144,41,271,"JHURD"
2020-05-01,2020-04-08,23,"YYG","New York","NY",133,36,249,"JHURD"
2020-05-02,2020-04-08,24,"YYG","New York","NY",123,32,231,"JHURD"
2020-05-03,2020-04-08,25,"YYG","New York","NY",114,29,216,"JHURD"
2020-05-04,2020-04-08,26,"YYG","New York","NY",105,26,202,"JHURD"
2020-05-05,2020-04-08,27,"YYG","New York","NY",98,23,189,"JHURD"
2020-05-06,2020-04-08,28,"YYG","New York","NY",90,21,177,"JHURD"
2020-05-07,2020-04-08,29,"YYG","New York","NY",84,19,166,"JHURD"
2020-05-08,2020-04-08,30,"YYG","New York","NY",78,17,155,"JHURD"
2020-05-09,2020-04-08,31,"YYG","New York","NY",72,15,146,"JHURD"
2020-05-10,2020-04-08,32,"YYG","New York","NY",67,14,136,"JHURD"
2020-05-11,2020-04-08,33,"YYG","New York","NY",63,13,127,"JHURD"
2020-05-12,2020-04-08,34,"YYG","New York","NY",59,12,119,"JHURD"
2020-05-13,2020-04-08,35,"YYG","New York","NY",55,11,111,"JHURD"
2020-05-14,2020-04-08,36,"YYG","New York","NY",51,10,104,"JHURD"
2020-05-15,2020-04-08,37,"YYG","New York","NY",47,9,97,"JHURD"
2020-05-16,2020-04-08,38,"YYG","New York","NY",44,8,91,"JHURD"
2020-05-17,2020-04-08,39,"YYG","New York","NY",41,8,85,"JHURD"
2020-05-18,2020-04-08,40,"YYG","New York","NY",38,7,80,"JHURD"
2020-05-19,2020-04-08,41,"YYG","New York","NY",36,7,75,"JHURD"
2020-05-20,2020-04-08,42,"YYG","New York","NY",34,6,70,"JHURD"
2020-05-21,2020-04-08,43,"YYG","New York","NY",32,6,66,"JHURD"
2020-05-22,2020-04-08,44,"YYG","New York","NY",30,5,62,"JHURD"
2020-05-23,2020-04-08,45,"YYG","New York","NY",28,5,58,"JHURD"
2020-05-24,2020-04-08,46,"YYG","New York","NY",26,5,54,"JHURD"
2020-05-25,2020-04-08,47,"YYG","New York","NY",24,5,51,"JHURD"
2020-05-26,2020-04-08,48,"YYG","New York","NY",23,4,48,"JHURD"
2020-05-27,2020-04-08,49,"YYG","New York","NY",22,4,45,"JHURD"
2020-05-28,2020-04-08,50,"YYG","New York","NY",20,4,42,"JHURD"
2020-05-29,2020-04-08,51,"YYG","New York","NY",19,4,39,"JHURD"
2020-05-30,2020-04-08,52,"YYG","New York","NY",18,3,37,"JHURD"
2020-05-31,2020-04-08,53,"YYG","New York","NY",17,3,35,"JHURD"
2020-06-01,2020-04-08,54,"YYG","New York","NY",16,3,33,"JHURD"
2020-06-02,2020-04-08,55,"YYG","New York","NY",15,3,31,"JHURD"
2020-06-03,2020-04-08,56,"YYG","New York","NY",14,3,29,"JHURD"
2020-06-04,2020-04-08,57,"YYG","New York","NY",13,3,27,"JHURD"
2020-06-05,2020-04-08,58,"YYG","New York","NY",13,2,25,"JHURD"
2020-06-06,2020-04-08,59,"YYG","New York","NY",12,2,24,"JHURD"
2020-06-07,2020-04-08,60,"YYG","New York","NY",11,2,22,"JHURD"
2020-06-08,2020-04-08,61,"YYG","New York","NY",10,2,21,"JHURD"
2020-06-09,2020-04-08,62,"YYG","New York","NY",10,2,20,"JHURD"
2020-06-10,2020-04-08,63,"YYG","New York","NY",9,2,19,"JHURD"
2020-06-11,2020-04-08,64,"YYG","New York","NY",8,2,17,"JHURD"
2020-06-12,2020-04-08,65,"YYG","New York","NY",8,2,16,"JHURD"
2020-06-13,2020-04-08,66,"YYG","New York","NY",8,2,15,"JHURD"
2020-06-14,2020-04-08,67,"YYG","New York","NY",7,1,14,"JHURD"
2020-06-15,2020-04-08,68,"YYG","New York","NY",7,1,14,"JHURD"
2020-06-16,2020-04-08,69,"YYG","New York","NY",6,1,13,"JHURD"
2020-06-17,2020-04-08,70,"YYG","New York","NY",6,1,12,"JHURD"
2020-06-18,2020-04-08,71,"YYG","New York","NY",5,1,11,"JHURD"
2020-06-19,2020-04-08,72,"YYG","New York","NY",5,1,10,"JHURD"
2020-06-20,2020-04-08,73,"YYG","New York","NY",5,1,10,"JHURD"
2020-06-21,2020-04-08,74,"YYG","New York","NY",4,1,9,"JHURD"
2020-06-22,2020-04-08,75,"YYG","New York","NY",4,1,8,"JHURD"
2020-06-23,2020-04-08,76,"YYG","New York","NY",4,0,8,"JHURD"
2020-06-24,2020-04-08,77,"YYG","New York","NY",3,0,7,"JHURD"
2020-06-25,2020-04-08,78,"YYG","New York","NY",3,0,7,"JHURD"
2020-06-26,2020-04-08,79,"YYG","New York","NY",3,0,6,"JHURD"
2020-06-27,2020-04-08,80,"YYG","New York","NY",3,0,6,"JHURD"
2020-06-28,2020-04-08,81,"YYG","New York","NY",2,0,5,"JHURD"
2020-06-29,2020-04-08,82,"YYG","New York","NY",2,0,5,"JHURD"
2020-06-30,2020-04-08,83,"YYG","New York","NY",2,0,5,"JHURD"
2020-04-10,2020-04-09,1,"YYG","New York","NY",734,494,975,"JHURD"
2020-04-11,2020-04-09,2,"YYG","New York","NY",702,480,947,"JHURD"
2020-04-12,2020-04-09,3,"YYG","New York","NY",657,446,914,"JHURD"
2020-04-13,2020-04-09,4,"YYG","New York","NY",604,413,909,"JHURD"
2020-04-14,2020-04-09,5,"YYG","New York","NY",549,381,860,"JHURD"
2020-04-15,2020-04-09,6,"YYG","New York","NY",495,351,796,"JHURD"
2020-04-16,2020-04-09,7,"YYG","New York","NY",452,320,752,"JHURD"
2020-04-17,2020-04-09,8,"YYG","New York","NY",415,291,693,"JHURD"
2020-04-18,2020-04-09,9,"YYG","New York","NY",386,264,642,"JHURD"
2020-04-19,2020-04-09,10,"YYG","New York","NY",358,240,574,"JHURD"
2020-04-20,2020-04-09,11,"YYG","New York","NY",333,218,515,"JHURD"
2020-04-21,2020-04-09,12,"YYG","New York","NY",309,198,469,"JHURD"
2020-04-22,2020-04-09,13,"YYG","New York","NY",286,180,445,"JHURD"
2020-04-23,2020-04-09,14,"YYG","New York","NY",266,164,422,"JHURD"
2020-04-24,2020-04-09,15,"YYG","New York","NY",247,149,398,"JHURD"
2020-04-25,2020-04-09,16,"YYG","New York","NY",230,135,376,"JHURD"
2020-04-26,2020-04-09,17,"YYG","New York","NY",213,123,354,"JHURD"
2020-04-27,2020-04-09,18,"YYG","New York","NY",198,112,333,"JHURD"
2020-04-28,2020-04-09,19,"YYG","New York","NY",184,102,313,"JHURD"
2020-04-29,2020-04-09,20,"YYG","New York","NY",171,93,294,"JHURD"
2020-04-30,2020-04-09,21,"YYG","New York","NY",159,85,273,"JHURD"
2020-05-01,2020-04-09,22,"YYG","New York","NY",148,78,255,"JHURD"
2020-05-02,2020-04-09,23,"YYG","New York","NY",138,71,237,"JHURD"
2020-05-03,2020-04-09,24,"YYG","New York","NY",128,65,220,"JHURD"
2020-05-04,2020-04-09,25,"YYG","New York","NY",120,59,205,"JHURD"
2020-05-05,2020-04-09,26,"YYG","New York","NY",112,54,194,"JHURD"
2020-05-06,2020-04-09,27,"YYG","New York","NY",104,50,184,"JHURD"
2020-05-07,2020-04-09,28,"YYG","New York","NY",97,46,174,"JHURD"
2020-05-08,2020-04-09,29,"YYG","New York","NY",91,42,164,"JHURD"
2020-05-09,2020-04-09,30,"YYG","New York","NY",85,39,153,"JHURD"
2020-05-10,2020-04-09,31,"YYG","New York","NY",79,36,144,"JHURD"
2020-05-11,2020-04-09,32,"YYG","New York","NY",74,33,136,"JHURD"
2020-05-12,2020-04-09,33,"YYG","New York","NY",69,30,128,"JHURD"
2020-05-13,2020-04-09,34,"YYG","New York","NY",64,28,122,"JHURD"
2020-05-14,2020-04-09,35,"YYG","New York","NY",60,26,115,"JHURD"
2020-05-15,2020-04-09,36,"YYG","New York","NY",57,24,108,"JHURD"
2020-05-16,2020-04-09,37,"YYG","New York","NY",53,22,103,"JHURD"
2020-05-17,2020-04-09,38,"YYG","New York","NY",50,21,98,"JHURD"
2020-05-18,2020-04-09,39,"YYG","New York","NY",47,19,93,"JHURD"
2020-05-19,2020-04-09,40,"YYG","New York","NY",44,18,88,"JHURD"
2020-05-20,2020-04-09,41,"YYG","New York","NY",41,17,84,"JHURD"
2020-05-21,2020-04-09,42,"YYG","New York","NY",39,16,80,"JHURD"
2020-05-22,2020-04-09,43,"YYG","New York","NY",36,15,76,"JHURD"
2020-05-23,2020-04-09,44,"YYG","New York","NY",34,14,72,"JHURD"
2020-05-24,2020-04-09,45,"YYG","New York","NY",32,13,69,"JHURD"
2020-05-25,2020-04-09,46,"YYG","New York","NY",30,12,65,"JHURD"
2020-05-26,2020-04-09,47,"YYG","New York","NY",29,11,62,"JHURD"
2020-05-27,2020-04-09,48,"YYG","New York","NY",27,11,59,"JHURD"
2020-05-28,2020-04-09,49,"YYG","New York","NY",26,10,56,"JHURD"
2020-05-29,2020-04-09,50,"YYG","New York","NY",24,10,53,"JHURD"
2020-05-30,2020-04-09,51,"YYG","New York","NY",23,9,51,"JHURD"
2020-05-31,2020-04-09,52,"YYG","New York","NY",21,9,48,"JHURD"
2020-06-01,2020-04-09,53,"YYG","New York","NY",20,8,46,"JHURD"
2020-06-02,2020-04-09,54,"YYG","New York","NY",19,8,44,"JHURD"
2020-06-03,2020-04-09,55,"YYG","New York","NY",18,7,42,"JHURD"
2020-06-04,2020-04-09,56,"YYG","New York","NY",17,7,40,"JHURD"
2020-06-05,2020-04-09,57,"YYG","New York","NY",16,7,38,"JHURD"
2020-06-06,2020-04-09,58,"YYG","New York","NY",15,6,36,"JHURD"
2020-06-07,2020-04-09,59,"YYG","New York","NY",15,6,34,"JHURD"
2020-06-08,2020-04-09,60,"YYG","New York","NY",14,6,33,"JHURD"
2020-06-09,2020-04-09,61,"YYG","New York","NY",13,6,31,"JHURD"
2020-06-10,2020-04-09,62,"YYG","New York","NY",13,5,30,"JHURD"
2020-06-11,2020-04-09,63,"YYG","New York","NY",12,5,29,"JHURD"
2020-06-12,2020-04-09,64,"YYG","New York","NY",11,5,27,"JHURD"
2020-06-13,2020-04-09,65,"YYG","New York","NY",11,5,26,"JHURD"
2020-06-14,2020-04-09,66,"YYG","New York","NY",10,5,25,"JHURD"
2020-06-15,2020-04-09,67,"YYG","New York","NY",10,4,24,"JHURD"
2020-06-16,2020-04-09,68,"YYG","New York","NY",9,4,23,"JHURD"
2020-06-17,2020-04-09,69,"YYG","New York","NY",9,4,22,"JHURD"
2020-06-18,2020-04-09,70,"YYG","New York","NY",9,4,21,"JHURD"
2020-06-19,2020-04-09,71,"YYG","New York","NY",8,4,20,"JHURD"
2020-06-20,2020-04-09,72,"YYG","New York","NY",8,4,19,"JHURD"
2020-06-21,2020-04-09,73,"YYG","New York","NY",7,3,18,"JHURD"
2020-06-22,2020-04-09,74,"YYG","New York","NY",7,3,17,"JHURD"
2020-06-23,2020-04-09,75,"YYG","New York","NY",7,3,17,"JHURD"
2020-06-24,2020-04-09,76,"YYG","New York","NY",6,3,16,"JHURD"
2020-06-25,2020-04-09,77,"YYG","New York","NY",6,3,15,"JHURD"
2020-06-26,2020-04-09,78,"YYG","New York","NY",6,3,14,"JHURD"
2020-06-27,2020-04-09,79,"YYG","New York","NY",6,3,14,"JHURD"
2020-06-28,2020-04-09,80,"YYG","New York","NY",5,2,13,"JHURD"
2020-06-29,2020-04-09,81,"YYG","New York","NY",5,2,12,"JHURD"
2020-06-30,2020-04-09,82,"YYG","New York","NY",5,2,12,"JHURD"
2020-07-01,2020-04-09,83,"YYG","New York","NY",4,2,11,"JHURD"
2020-07-02,2020-04-09,84,"YYG","New York","NY",4,2,11,"JHURD"
2020-07-03,2020-04-09,85,"YYG","New York","NY",4,2,10,"JHURD"
2020-07-04,2020-04-09,86,"YYG","New York","NY",4,2,10,"JHURD"
2020-07-05,2020-04-09,87,"YYG","New York","NY",3,2,9,"JHURD"
2020-07-06,2020-04-09,88,"YYG","New York","NY",3,1,9,"JHURD"
2020-07-07,2020-04-09,89,"YYG","New York","NY",3,1,8,"JHURD"
2020-07-08,2020-04-09,90,"YYG","New York","NY",3,1,8,"JHURD"
2020-07-09,2020-04-09,91,"YYG","New York","NY",3,1,8,"JHURD"
2020-07-10,2020-04-09,92,"YYG","New York","NY",3,1,7,"JHURD"
2020-07-11,2020-04-09,93,"YYG","New York","NY",2,1,7,"JHURD"
2020-07-12,2020-04-09,94,"YYG","New York","NY",2,1,6,"JHURD"
2020-07-13,2020-04-09,95,"YYG","New York","NY",2,1,6,"JHURD"
2020-07-14,2020-04-09,96,"YYG","New York","NY",2,1,6,"JHURD"
2020-07-15,2020-04-09,97,"YYG","New York","NY",2,0,5,"JHURD"
2020-07-16,2020-04-09,98,"YYG","New York","NY",1,0,5,"JHURD"
2020-07-17,2020-04-09,99,"YYG","New York","NY",1,0,5,"JHURD"
2020-07-18,2020-04-09,100,"YYG","New York","NY",1,0,4,"JHURD"
2020-07-19,2020-04-09,101,"YYG","New York","NY",1,0,4,"JHURD"
2020-07-20,2020-04-09,102,"YYG","New York","NY",1,0,4,"JHURD"
2020-07-21,2020-04-09,103,"YYG","New York","NY",1,0,4,"JHURD"
2020-07-22,2020-04-09,104,"YYG","New York","NY",1,0,3,"JHURD"
2020-07-23,2020-04-09,105,"YYG","New York","NY",1,0,3,"JHURD"
2020-07-24,2020-04-09,106,"YYG","New York","NY",1,0,3,"JHURD"
2020-07-25,2020-04-09,107,"YYG","New York","NY",1,0,3,"JHURD"
2020-07-26,2020-04-09,108,"YYG","New York","NY",1,0,3,"JHURD"
2020-07-27,2020-04-09,109,"YYG","New York","NY",1,0,2,"JHURD"
2020-07-28,2020-04-09,110,"YYG","New York","NY",1,0,2,"JHURD"
2020-07-29,2020-04-09,111,"YYG","New York","NY",0,0,2,"JHURD"
2020-07-30,2020-04-09,112,"YYG","New York","NY",0,0,2,"JHURD"
2020-07-31,2020-04-09,113,"YYG","New York","NY",0,0,2,"JHURD"
2020-08-01,2020-04-09,114,"YYG","New York","NY",0,0,2,"JHURD"
2020-08-02,2020-04-09,115,"YYG","New York","NY",0,0,2,"JHURD"
2020-08-03,2020-04-09,116,"YYG","New York","NY",0,0,1,"JHURD"
2020-08-04,2020-04-09,117,"YYG","New York","NY",0,0,1,"JHURD"
2020-04-11,2020-04-10,1,"YYG","New York","NY",767,548,1242,"JHURD"
2020-04-12,2020-04-10,2,"YYG","New York","NY",737,511,1290,"JHURD"
2020-04-13,2020-04-10,3,"YYG","New York","NY",698,461,1309,"JHURD"
2020-04-14,2020-04-10,4,"YYG","New York","NY",652,432,1298,"JHURD"
2020-04-15,2020-04-10,5,"YYG","New York","NY",604,402,1254,"JHURD"
2020-04-16,2020-04-10,6,"YYG","New York","NY",557,369,1204,"JHURD"
2020-04-17,2020-04-10,7,"YYG","New York","NY",513,337,1119,"JHURD"
2020-04-18,2020-04-10,8,"YYG","New York","NY",477,309,1058,"JHURD"
2020-04-19,2020-04-10,9,"YYG","New York","NY",444,286,968,"JHURD"
2020-04-20,2020-04-10,10,"YYG","New York","NY",416,264,878,"JHURD"
2020-04-21,2020-04-10,11,"YYG","New York","NY",391,242,791,"JHURD"
2020-04-22,2020-04-10,12,"YYG","New York","NY",368,221,706,"JHURD"
2020-04-23,2020-04-10,13,"YYG","New York","NY",348,204,629,"JHURD"
2020-04-24,2020-04-10,14,"YYG","New York","NY",328,185,558,"JHURD"
2020-04-25,2020-04-10,15,"YYG","New York","NY",310,168,495,"JHURD"
2020-04-26,2020-04-10,16,"YYG","New York","NY",293,153,451,"JHURD"
2020-04-27,2020-04-10,17,"YYG","New York","NY",277,139,427,"JHURD"
2020-04-28,2020-04-10,18,"YYG","New York","NY",262,127,404,"JHURD"
2020-04-29,2020-04-10,19,"YYG","New York","NY",248,116,383,"JHURD"
2020-04-30,2020-04-10,20,"YYG","New York","NY",235,106,363,"JHURD"
2020-05-01,2020-04-10,21,"YYG","New York","NY",222,96,340,"JHURD"
2020-05-02,2020-04-10,22,"YYG","New York","NY",210,88,326,"JHURD"
2020-05-03,2020-04-10,23,"YYG","New York","NY",199,80,311,"JHURD"
2020-05-04,2020-04-10,24,"YYG","New York","NY",189,73,297,"JHURD"
2020-05-05,2020-04-10,25,"YYG","New York","NY",179,66,286,"JHURD"
2020-05-06,2020-04-10,26,"YYG","New York","NY",170,61,274,"JHURD"
2020-05-07,2020-04-10,27,"YYG","New York","NY",161,56,263,"JHURD"
2020-05-08,2020-04-10,28,"YYG","New York","NY",153,51,254,"JHURD"
2020-05-09,2020-04-10,29,"YYG","New York","NY",145,47,243,"JHURD"
2020-05-10,2020-04-10,30,"YYG","New York","NY",138,44,235,"JHURD"
2020-05-11,2020-04-10,31,"YYG","New York","NY",131,40,227,"JHURD"
2020-05-12,2020-04-10,32,"YYG","New York","NY",124,37,220,"JHURD"
2020-05-13,2020-04-10,33,"YYG","New York","NY",118,34,213,"JHURD"
2020-05-14,2020-04-10,34,"YYG","New York","NY",112,31,206,"JHURD"
2020-05-15,2020-04-10,35,"YYG","New York","NY",107,29,198,"JHURD"
2020-05-16,2020-04-10,36,"YYG","New York","NY",102,27,192,"JHURD"
2020-05-17,2020-04-10,37,"YYG","New York","NY",97,25,186,"JHURD"
2020-05-18,2020-04-10,38,"YYG","New York","NY",92,23,180,"JHURD"
2020-05-19,2020-04-10,39,"YYG","New York","NY",88,21,175,"JHURD"
2020-05-20,2020-04-10,40,"YYG","New York","NY",83,20,170,"JHURD"
2020-05-21,2020-04-10,41,"YYG","New York","NY",80,18,164,"JHURD"
2020-05-22,2020-04-10,42,"YYG","New York","NY",76,17,159,"JHURD"
2020-05-23,2020-04-10,43,"YYG","New York","NY",72,16,154,"JHURD"
2020-05-24,2020-04-10,44,"YYG","New York","NY",69,15,149,"JHURD"
2020-05-25,2020-04-10,45,"YYG","New York","NY",66,14,145,"JHURD"
2020-05-26,2020-04-10,46,"YYG","New York","NY",63,13,141,"JHURD"
2020-05-27,2020-04-10,47,"YYG","New York","NY",60,12,137,"JHURD"
2020-05-28,2020-04-10,48,"YYG","New York","NY",57,12,132,"JHURD"
2020-05-29,2020-04-10,49,"YYG","New York","NY",55,11,129,"JHURD"
2020-05-30,2020-04-10,50,"YYG","New York","NY",52,10,125,"JHURD"
2020-05-31,2020-04-10,51,"YYG","New York","NY",50,10,121,"JHURD"
2020-06-01,2020-04-10,52,"YYG","New York","NY",48,9,118,"JHURD"
2020-06-02,2020-04-10,53,"YYG","New York","NY",46,9,115,"JHURD"
2020-06-03,2020-04-10,54,"YYG","New York","NY",44,8,111,"JHURD"
2020-06-04,2020-04-10,55,"YYG","New York","NY",42,8,108,"JHURD"
2020-06-05,2020-04-10,56,"YYG","New York","NY",40,7,104,"JHURD"
2020-06-06,2020-04-10,57,"YYG","New York","NY",39,7,101,"JHURD"
2020-06-07,2020-04-10,58,"YYG","New York","NY",37,7,98,"JHURD"
2020-06-08,2020-04-10,59,"YYG","New York","NY",35,6,95,"JHURD"
2020-06-09,2020-04-10,60,"YYG","New York","NY",34,6,92,"JHURD"
2020-06-10,2020-04-10,61,"YYG","New York","NY",33,6,90,"JHURD"
2020-06-11,2020-04-10,62,"YYG","New York","NY",31,5,87,"JHURD"
2020-06-12,2020-04-10,63,"YYG","New York","NY",30,5,85,"JHURD"
2020-06-13,2020-04-10,64,"YYG","New York","NY",29,5,82,"JHURD"
2020-06-14,2020-04-10,65,"YYG","New York","NY",27,5,80,"JHURD"
2020-06-15,2020-04-10,66,"YYG","New York","NY",26,5,77,"JHURD"
2020-06-16,2020-04-10,67,"YYG","New York","NY",25,4,75,"JHURD"
2020-06-17,2020-04-10,68,"YYG","New York","NY",24,4,73,"JHURD"
2020-06-18,2020-04-10,69,"YYG","New York","NY",23,4,71,"JHURD"
2020-06-19,2020-04-10,70,"YYG","New York","NY",22,4,69,"JHURD"
2020-06-20,2020-04-10,71,"YYG","New York","NY",21,4,67,"JHURD"
2020-06-21,2020-04-10,72,"YYG","New York","NY",20,3,65,"JHURD"
2020-06-22,2020-04-10,73,"YYG","New York","NY",20,3,63,"JHURD"
2020-06-23,2020-04-10,74,"YYG","New York","NY",19,3,61,"JHURD"
2020-06-24,2020-04-10,75,"YYG","New York","NY",18,3,59,"JHURD"
2020-06-25,2020-04-10,76,"YYG","New York","NY",17,3,57,"JHURD"
2020-06-26,2020-04-10,77,"YYG","New York","NY",17,3,55,"JHURD"
2020-06-27,2020-04-10,78,"YYG","New York","NY",16,3,53,"JHURD"
2020-06-28,2020-04-10,79,"YYG","New York","NY",15,2,52,"JHURD"
2020-06-29,2020-04-10,80,"YYG","New York","NY",15,2,50,"JHURD"
2020-06-30,2020-04-10,81,"YYG","New York","NY",14,2,49,"JHURD"
2020-07-01,2020-04-10,82,"YYG","New York","NY",14,2,48,"JHURD"
2020-07-02,2020-04-10,83,"YYG","New York","NY",13,2,46,"JHURD"
2020-07-03,2020-04-10,84,"YYG","New York","NY",12,2,45,"JHURD"
2020-07-04,2020-04-10,85,"YYG","New York","NY",12,2,43,"JHURD"
2020-07-05,2020-04-10,86,"YYG","New York","NY",11,2,42,"JHURD"
2020-07-06,2020-04-10,87,"YYG","New York","NY",11,1,40,"JHURD"
2020-07-07,2020-04-10,88,"YYG","New York","NY",10,1,39,"JHURD"
2020-07-08,2020-04-10,89,"YYG","New York","NY",10,1,38,"JHURD"
2020-07-09,2020-04-10,90,"YYG","New York","NY",9,1,36,"JHURD"
2020-07-10,2020-04-10,91,"YYG","New York","NY",9,1,35,"JHURD"
2020-07-11,2020-04-10,92,"YYG","New York","NY",8,1,34,"JHURD"
2020-07-12,2020-04-10,93,"YYG","New York","NY",8,1,33,"JHURD"
2020-07-13,2020-04-10,94,"YYG","New York","NY",8,1,31,"JHURD"
2020-07-14,2020-04-10,95,"YYG","New York","NY",7,1,30,"JHURD"
2020-07-15,2020-04-10,96,"YYG","New York","NY",7,0,30,"JHURD"
2020-07-16,2020-04-10,97,"YYG","New York","NY",6,0,29,"JHURD"
2020-07-17,2020-04-10,98,"YYG","New York","NY",6,0,28,"JHURD"
2020-07-18,2020-04-10,99,"YYG","New York","NY",6,0,27,"JHURD"
2020-07-19,2020-04-10,100,"YYG","New York","NY",5,0,26,"JHURD"
2020-07-20,2020-04-10,101,"YYG","New York","NY",5,0,25,"JHURD"
2020-07-21,2020-04-10,102,"YYG","New York","NY",5,0,24,"JHURD"
2020-07-22,2020-04-10,103,"YYG","New York","NY",4,0,23,"JHURD"
2020-07-23,2020-04-10,104,"YYG","New York","NY",4,0,22,"JHURD"
2020-07-24,2020-04-10,105,"YYG","New York","NY",4,0,22,"JHURD"
2020-07-25,2020-04-10,106,"YYG","New York","NY",4,0,21,"JHURD"
2020-07-26,2020-04-10,107,"YYG","New York","NY",4,0,20,"JHURD"
2020-07-27,2020-04-10,108,"YYG","New York","NY",3,0,19,"JHURD"
2020-07-28,2020-04-10,109,"YYG","New York","NY",3,0,19,"JHURD"
2020-07-29,2020-04-10,110,"YYG","New York","NY",3,0,18,"JHURD"
2020-07-30,2020-04-10,111,"YYG","New York","NY",3,0,18,"JHURD"
2020-07-31,2020-04-10,112,"YYG","New York","NY",3,0,17,"JHURD"
2020-08-01,2020-04-10,113,"YYG","New York","NY",3,0,17,"JHURD"
2020-08-02,2020-04-10,114,"YYG","New York","NY",2,0,16,"JHURD"
2020-08-03,2020-04-10,115,"YYG","New York","NY",2,0,16,"JHURD"
2020-08-04,2020-04-10,116,"YYG","New York","NY",2,0,15,"JHURD"
2020-04-12,2020-04-11,1,"YYG","New York","NY",739,541,1039,"JHURD"
2020-04-13,2020-04-11,2,"YYG","New York","NY",699,490,1027,"JHURD"
2020-04-14,2020-04-11,3,"YYG","New York","NY",654,450,1026,"JHURD"
2020-04-15,2020-04-11,4,"YYG","New York","NY",606,417,1017,"JHURD"
2020-04-16,2020-04-11,5,"YYG","New York","NY",558,388,970,"JHURD"
2020-04-17,2020-04-11,6,"YYG","New York","NY",514,362,952,"JHURD"
2020-04-18,2020-04-11,7,"YYG","New York","NY",478,335,898,"JHURD"
2020-04-19,2020-04-11,8,"YYG","New York","NY",447,309,837,"JHURD"
2020-04-20,2020-04-11,9,"YYG","New York","NY",420,285,772,"JHURD"
2020-04-21,2020-04-11,10,"YYG","New York","NY",396,263,708,"JHURD"
2020-04-22,2020-04-11,11,"YYG","New York","NY",374,242,639,"JHURD"
2020-04-23,2020-04-11,12,"YYG","New York","NY",354,224,573,"JHURD"
2020-04-24,2020-04-11,13,"YYG","New York","NY",335,206,514,"JHURD"
2020-04-25,2020-04-11,14,"YYG","New York","NY",317,190,463,"JHURD"
2020-04-26,2020-04-11,15,"YYG","New York","NY",301,175,435,"JHURD"
2020-04-27,2020-04-11,16,"YYG","New York","NY",285,162,414,"JHURD"
2020-04-28,2020-04-11,17,"YYG","New York","NY",270,150,396,"JHURD"
2020-04-29,2020-04-11,18,"YYG","New York","NY",256,138,378,"JHURD"
2020-04-30,2020-04-11,19,"YYG","New York","NY",243,128,361,"JHURD"
2020-05-01,2020-04-11,20,"YYG","New York","NY",230,118,343,"JHURD"
2020-05-02,2020-04-11,21,"YYG","New York","NY",219,109,326,"JHURD"
2020-05-03,2020-04-11,22,"YYG","New York","NY",207,101,309,"JHURD"
2020-05-04,2020-04-11,23,"YYG","New York","NY",197,94,294,"JHURD"
2020-05-05,2020-04-11,24,"YYG","New York","NY",187,86,279,"JHURD"
2020-05-06,2020-04-11,25,"YYG","New York","NY",178,80,267,"JHURD"
2020-05-07,2020-04-11,26,"YYG","New York","NY",169,74,256,"JHURD"
2020-05-08,2020-04-11,27,"YYG","New York","NY",160,69,246,"JHURD"
2020-05-09,2020-04-11,28,"YYG","New York","NY",152,64,236,"JHURD"
2020-05-10,2020-04-11,29,"YYG","New York","NY",145,60,227,"JHURD"
2020-05-11,2020-04-11,30,"YYG","New York","NY",138,56,218,"JHURD"
2020-05-12,2020-04-11,31,"YYG","New York","NY",131,52,209,"JHURD"
2020-05-13,2020-04-11,32,"YYG","New York","NY",125,49,201,"JHURD"
2020-05-14,2020-04-11,33,"YYG","New York","NY",119,46,193,"JHURD"
2020-05-15,2020-04-11,34,"YYG","New York","NY",113,43,186,"JHURD"
2020-05-16,2020-04-11,35,"YYG","New York","NY",108,40,178,"JHURD"
2020-05-17,2020-04-11,36,"YYG","New York","NY",102,37,171,"JHURD"
2020-05-18,2020-04-11,37,"YYG","New York","NY",98,35,165,"JHURD"
2020-05-19,2020-04-11,38,"YYG","New York","NY",93,32,158,"JHURD"
2020-05-20,2020-04-11,39,"YYG","New York","NY",89,30,152,"JHURD"
2020-05-21,2020-04-11,40,"YYG","New York","NY",85,28,146,"JHURD"
2020-05-22,2020-04-11,41,"YYG","New York","NY",81,26,141,"JHURD"
2020-05-23,2020-04-11,42,"YYG","New York","NY",77,25,135,"JHURD"
2020-05-24,2020-04-11,43,"YYG","New York","NY",74,23,130,"JHURD"
2020-05-25,2020-04-11,44,"YYG","New York","NY",70,22,125,"JHURD"
2020-05-26,2020-04-11,45,"YYG","New York","NY",67,20,120,"JHURD"
2020-05-27,2020-04-11,46,"YYG","New York","NY",64,19,116,"JHURD"
2020-05-28,2020-04-11,47,"YYG","New York","NY",61,18,112,"JHURD"
2020-05-29,2020-04-11,48,"YYG","New York","NY",59,17,107,"JHURD"
2020-05-30,2020-04-11,49,"YYG","New York","NY",56,16,103,"JHURD"
